x2: [75, 14, 21, 45, 4, 64, 100, 62, 88, 48, 77, 59, 31, 41, 35, 59, 33, 17, 60, 90, 72, 27, 12, 10, 81, 86, 98, 46, 58, 55, 34, 57, 58, 93, 75, 56, 90, 90, 83, 65, 49, 60, 24, 97, 6, 40, 86, 55, 68, 39, 31, 15, 41, 17, 3, 49, 48, 48, 74, 3, 99, 91, 88, 83, 63, 96, 0, 0, 23, 46, 94, 99, 90, 29, 14]
x1: [68, 62, 22, 8, 11, 14, 27, 33, 11, 51, 40, 92, 41, 67, 89, 18, 66, 94, 88, 6, 82, 15, 4, 8, 95, 59, 15, 95, 15, 40, 97, 50, 30, 25, 86, 55, 68, 86, 54, 93, 11, 42, 63, 23, 7, 73, 42, 47, 83, 86, 57, 97, 79, 69, 38, 26, 88, 30, 66, 13, 24, 99, 43, 48, 65, 13, 93, 22, 28, 25, 18, 65, 56, 67, 38]
x2: [77, 98, 95, 96, 38, 76, 73, 37, 100, 68, 59, 72, 41, 47, 22, 98, 94, 54, 79, 38, 23, 25, 69, 3, 8, 56, 61, 1, 57, 52, 4, 81, 6, 25, 62, 92, 10, 11, 67, 53, 71, 73, 30, 10, 50, 15, 7, 74, 97, 62, 61, 83, 76, 12, 95, 72, 38, 46, 76, 85, 69, 49, 12, 1, 9, 69, 68, 97, 85, 38, 48, 62, 36, 23, 52]
x1: [7, 29, 49, 3, 92, 17, 75, 2, 34, 95, 91, 4, 60, 72, 56, 64, 82, 47, 16, 65, 20, 13, 20, 76, 53, 88, 93, 56, 56, 97, 91, 36, 49, 68, 20, 79, 30, 24, 58, 14, 75, 64, 28, 33, 55, 42, 78, 15, 68, 92, 61, 85, 44, 11, 69, 9, 19, 3, 15, 1, 77, 9, 25, 32, 53, 17, 37, 91, 36, 3, 78, 14, 64, 33, 58]
x2: [49, 37, 63, 100, 30, 63, 63, 1, 2, 6, 49, 61, 16, 29, 10, 91, 59, 5, 82, 75, 31, 5, 44, 28, 96, 52, 66, 3, 32, 13, 3, 39, 3, 25, 71, 40, 29, 94, 22, 1, 61, 80, 53, 73, 95, 86, 75, 75, 74, 92, 47, 98, 95, 44, 85, 3, 97, 16, 22, 15, 15, 0, 10, 65, 72, 69, 70, 22, 46, 61, 34, 35, 77, 17, 38]
x1: [52, 12, 63, 19, 49, 52, 66, 85, 22, 48, 76, 84, 79, 91, 15, 87, 100, 36, 53, 17, 25, 28, 89, 65, 39, 21, 34, 82, 7, 93, 55, 56, 55, 9, 23, 57, 36, 61, 62, 22, 90, 95, 5, 16, 66, 68, 90, 54, 76, 82, 76, 24, 76, 46, 74, 48, 59, 71, 33, 8, 72, 90, 53, 54, 21, 51, 75, 2, 52, 88, 81, 83, 79, 28, 40]
x2: [37, 72, 71, 55, 14, 10, 28, 35, 17, 91, 6, 11, 30, 47, 56, 2, 72, 5, 29, 91, 62, 56, 63, 73, 36, 45, 94, 96, 58, 98, 85, 27, 28, 39, 25, 75, 25, 13, 44, 84, 84, 29, 17, 14, 63, 34, 93, 85, 52, 75, 16, 71, 21, 22, 74, 29, 51, 11, 75, 57, 17, 71, 13, 56, 8, 64, 91, 8, 8, 2, 1, 58, 35, 95, 91]
x1: [71, 54, 34, 26, 50, 82, 54, 48, 67, 88, 62, 4, 67, 86, 36, 93, 50, 59, 59, 65, 49, 72, 19, 7, 17, 48, 72, 44, 80, 29, 25, 30, 33, 2, 54, 32, 41, 30, 37, 46, 86, 56, 66, 69, 76, 81, 95, 18, 50, 0, 13, 58, 18, 9, 0, 40, 44, 8, 97, 81, 69, 60, 22, 66, 37, 83, 11, 29, 72, 93, 10, 61, 18, 67, 99]
x2: [99, 56, 33, 30, 6, 30, 88, 70, 100, 35, 45, 96, 89, 58, 55, 22, 67, 59, 41, 95, 61, 99, 89, 8, 31, 62, 22, 9, 93, 47, 76, 59, 26, 78, 54, 90, 38, 89, 45, 79, 26, 11, 55, 53, 20, 63, 81, 59, 13, 26, 11, 28, 67, 65, 29, 45, 75, 30, 99, 8, 21, 54, 84, 28, 67, 37, 84, 91, 67, 58, 44, 43, 99, 68, 98]
x1: [7, 30, 94, 14, 65, 32, 77, 8, 12, 65, 38, 87, 14, 67, 13, 26, 97, 58, 42, 97, 38, 17, 94, 6, 100, 56, 91, 50, 16, 66, 19, 40, 55, 63, 59, 10, 47, 51, 3, 60, 70, 73, 45, 37, 38, 16, 31, 85, 74, 14, 4, 64, 79, 89, 78, 63, 48, 95, 72, 81, 5, 15, 31, 0, 75, 23, 89, 48, 17, 43, 62, 18, 58, 20, 16]
x2: [94, 2, 32, 42, 66, 70, 31, 3, 91, 71, 64, 29, 51, 41, 36, 97, 8, 73, 58, 52, 68, 85, 81, 43, 9, 99, 4, 87, 90, 94, 78, 66, 59, 58, 3, 85, 3, 30, 96, 6, 88, 55, 73, 2, 52, 60, 98, 33, 100, 35, 56, 91, 57, 85, 56, 32, 43, 22, 52, 79, 3, 41, 46, 91, 24, 85, 89, 10, 39, 95, 1, 70, 37, 38, 7]
x1: [44, 67, 65, 67, 71, 25, 82, 74, 31, 98, 13, 67, 39, 17, 61, 63, 91, 98, 39, 42, 92, 60, 30, 41, 40, 84, 100, 72, 42, 60, 7, 53, 97, 59, 33, 97, 77, 66, 82, 42, 48, 67, 73, 51, 75, 3, 85, 8, 46, 96, 58, 17, 46, 12, 79, 86, 53, 8, 74, 65, 3, 58, 23, 42, 95, 19, 48, 3, 77, 0, 1, 67, 96, 88, 58]
x2: [85, 94, 48, 81, 49, 10, 35, 35, 63, 20, 7, 91, 62, 64, 45, 17, 98, 38, 93, 82, 41, 42, 32, 49, 11, 15, 49, 89, 8, 9, 54, 24, 42, 3, 8, 40, 36, 30, 85, 73, 98, 39, 7, 28, 39, 73, 54, 21, 41, 51, 52, 18, 67, 57, 46, 54, 63, 23, 8, 48, 9, 38, 16, 20, 39, 62, 25, 52, 99, 35, 84, 49, 23, 63, 30]
x1: [9, 71, 100, 50, 91, 52, 16, 52, 19, 58, 78, 13, 60, 49, 51, 34, 92, 13, 59, 68, 89, 48, 27, 95, 69, 71, 62, 71, 64, 23, 36, 0, 7, 83, 1, 36, 71, 65, 4, 59, 63, 2, 28, 77, 40, 78, 16, 78, 44, 83, 1, 81, 21, 23, 84, 95, 60, 62, 48, 87, 8, 59, 40, 31, 5, 58, 70, 59, 13, 43, 91, 31, 47, 53, 68]
x2: [54, 99, 61, 70, 7, 58, 21, 22, 62, 80, 80, 17, 38, 36, 58, 58, 72, 32, 51, 20, 25, 83, 72, 93, 38, 18, 73, 4, 49, 93, 47, 84, 11, 46, 19, 31, 33, 39, 55, 100, 2, 75, 88, 87, 7, 47, 98, 89, 42, 62, 87, 78, 67, 92, 42, 12, 95, 96, 90, 91, 28, 69, 66, 48, 6, 66, 39, 7, 38, 65, 61, 23, 52, 22, 10]
x1: [18, 37, 84, 27, 46, 22, 92, 96, 44, 52, 31, 72, 59, 1, 41, 21, 22, 91, 61, 60, 14, 97, 66, 27, 33, 83, 73, 30, 47, 0, 62, 64, 44, 79, 17, 16, 57, 57, 65, 76, 3, 83, 60, 88, 15, 96, 28, 13, 14, 66, 97, 12, 58, 72, 80, 26, 40, 26, 3, 59, 65, 66, 8, 43, 6, 72, 76, 35, 76, 1, 41, 75, 58, 99, 46]
x2: [3, 30, 22, 6, 48, 39, 67, 89, 0, 38, 34, 21, 69, 6, 70, 4, 100, 52, 90, 58, 81, 100, 47, 34, 91, 70, 66, 92, 3, 74, 50, 4, 65, 86, 45, 86, 73, 54, 98, 84, 23, 9, 21, 36, 15, 43, 7, 35, 79, 66, 37, 47, 59, 55, 74, 10, 92, 70, 78, 73, 50, 57, 43, 15, 36, 73, 34, 99, 53, 73, 52, 92, 87, 28, 92]
x1: [88, 69, 58, 40, 68, 29, 11, 16, 31, 63, 91, 43, 53, 48, 11, 65, 26, 41, 57, 67, 51, 31, 36, 20, 44, 4, 5, 53, 23, 23, 8, 69, 7, 45, 39, 46, 57, 40, 93, 35, 43, 33, 50, 49, 27, 35, 49, 5, 64, 12, 65, 80, 11, 10, 86, 95, 20, 67, 85, 4, 28, 18, 35, 56, 0, 48, 35, 31, 37, 41, 30, 96, 37, 47, 91]
x2: [39, 63, 82, 17, 46, 59, 20, 27, 4, 35, 99, 27, 28, 87, 15, 48, 29, 9, 57, 75, 80, 32, 70, 64, 100, 90, 50, 57, 53, 87, 2, 58, 28, 19, 80, 39, 0, 85, 95, 67, 54, 8, 72, 74, 13, 17, 42, 2, 86, 80, 97, 51, 78, 64, 14, 12, 99, 63, 62, 33, 35, 67, 19, 58, 43, 4, 86, 76, 73, 97, 57, 52, 49, 3, 75]
x1: [45, -57, -97, -94, 68, 28, 56, 7, -64, 33, -17, 85, 91, 71, -99, 54, 26, -76, -45, 7, 73, 91, -80, -59, 9, 67, 92, 89, 32, 78, 0, 63, -57, -63, 22, -65, -98, -85, -99, 98, -97, -73, 25, 92, -42, 94, 39, -56, 38, -51, 27, 15, -59, -51, 97, 69, -46, -20, -20, 20, -40, -34, 74, 87, 16, 91, -80, 45, 23, -46, 74, 36, 48, -27, 44]
x2: [43, -74, 88, -51, 64, 78, -71, -46, 74, 76, -19, 25, -9, -12, -2, 35, -55, 62, -69, 78, -68, 28, 36, -95, -97, 9, -79, -37, 69, 31, 34, 85, -22, 29, -5, -90, 94, -73, -63, 21, 87, 21, -89, -42, 84, -8, -5, 0, 19, 78, 36, -59, 7, -94, 61, 79, 2, -80, -45, -89, 63, 5, -66, 76, -77, -40, -21, 26, 1, 29, 17, -77, 55, -90, 31]
x1: [29, -84, -34, 17, 52, -89, -57, -50, -72, -28, -10, -21, 24, -27, 55, -75, 58, 29, -37, -13, 57, 49, -46, -57, -16, 57, -5, 54, -40, 53, -80, -42, 4, 92, -63, 36, -49, 9, 22, -15, 42, 89, -9, 84, -15, -9, -92, 53, 19, 23, 72, 89, 70, -100, -88, 74, -32, 20, -3, 24, -74, 32, -82, -90, 4, -8, -19, -95, 82, 70, 86, 99, -51, 18, 34]
x2: [57, 15, -46, -69, 68, -77, -22, -96, -78, 82, 57, -59, -56, -50, -38, -97, -57, 26, -77, -86, 9, 29, -70, -25, -64, 76, -60, -38, 19, 32, -7, -30, 72, 49, 9, 9, -69, -60, -40, 7, 86, 58, 35, 41, -34, 7, 56, -21, -46, -22, 86, 59, -62, 74, -45, -1, 0, 61, 67, 23, -47, -8, -57, -70, -27, -19, -71, 10, 90, -16, -59, 27, -33, 96, -44]
x1: [76, 42, -71, 17, -88, -34, 42, 34, 5, 6, -12, 58, 51, 73, 93, 2, -100, 76, -57, 59, -72, -12, 4, 11, 73, -27, -61, -44, -67, 35, 63, 9, 86, 59, -18, -82, 5, -24, -54, 75, -83, -89, 21, -60, -57, 26, 25, -80, 40, 40, 65, -89, -96, -25, -37, -12, 45, 82, -18, 23, -47, -87, -57, -89, 8, -85, 83, -11, 16, 61, -9, -90, -45, 11, -15]
x2: [-31, 16, 83, -90, 37, 18, -72, -38, 31, -12, -11, 36, -74, -67, 82, -19, 22, -77, -59, -77, 20, -9, -23, -22, -90, -73, -96, 57, -99, -77, -89, 97, -19, -96, 96, 93, 21, -84, -31, 51, -74, 84, -24, 56, 58, 33, -9, 59, 75, 92, 78, -92, 68, 11, 34, 96, 24, 50, 63, 24, -42, 54, -33, -87, 30, -74, 42, -77, -72, 38, 65, -78, 7, 95, 81]
x1: [24, 95, -69, -43, 1, -55, 51, 61, -24, -88, -56, -71, 59, 66, -21, 16, 26, -85, 63, -92, 25, -4, -49, -8, 99, 46, -98, -5, 1, 48, -54, 71, 61, -16, 5, -43, 30, 67, -67, 47, 0, 90, 28, -15, -97, 11, -39, 99, -51, -2, -80, -8, -14, 64, 80, -82, -30, 37, 61, -46, -20, 92, 54, -6, -17, 34, -14, 3, 38, -59, -1, 89, -92, 36, -2]
x2: [89, 14, -18, -87, -37, -56, -73, 38, -7, -60, -36, 26, -8, 73, -99, 15, -37, -1, -83, 82, 56, -40, 76, -15, 3, 3, -7, 95, 64, -72, -1, -93, -58, 85, -1, 43, -52, 84, -41, -95, 33, -47, 67, 93, -67, -55, 66, -83, -46, 8, 47, 71, -98, -65, 19, 84, -8, 3, 1, -87, 66, 9, 30, 16, 8, -30, 62, 14, 27, -77, 98, -49, -36, -57, -80]
x1: [-3, -39, 80, 97, -54, -38, -34, -28, -30, -89, 76, 89, -10, 75, 94, -8, 19, 8, 89, -84, 82, -66, 46, 63, 42, -46, 44, 1, 37, -42, 19, -7, 92, 100, -97, -5, -72, -26, 10, 1, -82, -87, 80, 45, 2, 78, -13, -25, 34, -40, -82, 57, -31, 48, 0, 0, -90, 56, -10, -1, 91, 14, -75, 21, 61, -100, -81, 59, -88, 32, 11, -89, -32, 88, 39]
x2: [51, 28, -76, -50, 63, -99, 22, -36, 57, -66, -23, 80, -60, -19, -70, -37, -54, -41, 23, 83, -58, -92, 31, 23, -68, 36, -36, -9, 18, 82, -23, 48, 37, 61, 69, -99, -15, -89, -27, 79, 58, -5, 83, -58, -1, 34, 3, -52, -87, 33, -7, -46, 30, 42, 60, 46, -21, 51, 61, -18, 40, 95, -45, 7, 34, 30, -79, 97, 43, 24, 28, -63, -75, -24, 80]
x1: [19, -41, 36, 21, -7, 50, 25, -5, -87, -32, 56, -65, -85, -82, 62, -46, -5, -19, -64, 76, 80, 11, -42, 77, 83, 23, -48, 32, -58, 83, 79, -11, 33, 44, 22, -26, 8, -64, 16, -66, -22, -65, 4, -13, -28, 19, 87, 91, 51, 55, 3, 70, -92, 93, 20, -28, 30, 95, 49, -39, 49, -52, -96, -66, -44, -48, 29, -19, 28, -98, 71, -22, 43, -12, 65]
x2: [80, 5, 32, -58, 47, 44, 94, -37, -97, 48, 26, -65, -44, -77, 67, 59, -59, 29, 91, -58, 35, 59, -66, -33, 48, 82, 15, -62, -66, -38, 93, -4, -69, -56, 44, -79, -25, -38, -11, 62, 51, -16, 63, -52, 47, -96, -31, 51, 19, 77, 70, -62, -31, 36, 95, -10, 1, -38, 34, -11, -12, 15, -54, -71, 97, 56, 81, -48, -20, -8, 69, -37, 8, -71, 53]
x1: [-14, 28, 34, -32, 81, -39, -79, 38, 94, -43, 23, 6, 58, -51, -11, -52, -38, -58, 50, 71, -61, 91, 55, 27, -94, 42, -87, -9, -70, -9, -68, 57, -37, 53, -55, -94, -46, -37, -70, 99, -97, 21, 8, -84, 89, -76, -7, -86, -90, -54, 14, 47, 15, -98, -48, 93, 39, -25, 77, -87, 31, -64, 60, 75, 71, 90, 91, -74, -8, 86, 36, -7, 59, -90, -48]
x2: [82, 61, -26, 23, -94, 7, 22, -79, 5, 62, 69, -23, -58, -34, -90, 37, 39, 58, 74, 75, 87, 68, -97, 1, -39, -82, 13, 66, -60, -33, 92, -98, -84, 95, -85, -86, -37, -9, -47, 83, -71, 1, -83, 72, -18, 81, 58, 0, -50, -40, 86, 2, 10, 64, 80, 9, -81, -97, -95, -88, -19, -47, 83, -95, 12, 23, -45, -20, -5, 69, 58, 60, -9, 60, -70]
x1: [-37, -10, 88, 80, -97, -4, -63, 5, -39, 37, 25, 58, -32, 58, -36, 18, 7, 32, 1, 45, 42, -93, 71, 76, 100, 61, -91, 16, 70, -89, -76, 22, -95, -40, -46, -91, -85, -56, -76, 85, -33, -83, 5, 4, -87, 12, -73, 26, 64, -44, 71, -63, 3, -40, -24, -51, -14, 30, -35, 4, -43, 53, -67, 30, 57, 99, 46, -16, -15, -13, 52, -19, -16, 63, 83]
x2: [-71, 58, 43, 25, -48, -32, -22, 86, 68, 45, 27, -85, -19, 74, -39, 55, 1, -22, 39, -26, -27, -50, -8, -41, -98, -95, -11, -73, -79, 10, -96, -44, 88, -97, -79, -87, -60, -71, 30, -77, 20, 91, -76, 21, -45, 47, -80, -20, -62, 8, -9, -20, 25, -60, -24, 8, 15, -76, 13, -10, 38, -76, 27, 45, 76, -78, 47, 69, -87, -53, 26, -99, -18, -24, -90]
x1: [89, -64, 85, 55, -88, -62, 58, 86, 83, -11, 95, -24, 96, -6, -10, -69, -6, -88, 4, 4, 2, 81, -12, 15, -71, 56, -6, -82, 14, -27, -34, -47, 90, -43, 55, -30, -83, 48, 54, 80, 21, -75, -53, -51, 46, -11, 3, -24, -49, 62, 28, 28, 16, 56, -8, 58, 66, -72, 40, 88, -42, -51, 64, -14, 79, -40, -93, -41, 82, -44, -51, -99, -59, -36, -81]
x2: [86, 58, 3, 54, -60, -88, -5, -4, 8, -9, -70, 42, 82, -7, -5, -10, -11, -8, 97, 65, -92, 73, -51, -42, -65, -34, -46, 63, -21, 46, -33, -89, 4, -18, -48, 77, -48, 55, 96, -58, 95, 8, 17, 13, 64, 93, -73, 98, -77, 28, -40, 63, -99, 41, 65, -67, 47, 58, -94, -89, 91, -2, 12, 0, 58, 47, -3, 27, -66, 94, -68, -92, -70, -8, -95]
x1: [4, 86, 2, 76, 91, 69, 59, 24, 93, -26, 45, 25, -45, -11, -23, 61, -7, 25, -51, 60, -8, -65, 19, -7, -12, 65, 43, -49, 30, 97, 99, -6, 24, -30, -13, 42, 84, -21, -34, 16, 70, 21, 100, 29, 52, -4, -27, -27, -65, 54, -37, -55, -40, -96, 35, 48, -41, 26, 100, 100, 65, -30, -36, 21, 51, 94, 71, -95, 20, -49, -56, 19, -7, -85, 43]
x2: [38, -49, -45, -24, -89, -73, -29, 49, 55, 3, 85, 39, -16, 50, -44, -2, 17, -52, 55, -11, -88, 71, -64, -79, 62, -88, 29, 38, -86, -39, 49, -75, -66, 3, -1, 57, -22, 74, 86, -35, 62, -44, 23, 67, 77, 77, 18, -2, -62, 72, -62, 33, 61, 58, -27, -35, -99, -83, -40, 4, 3, 17, 41, -53, -79, 42, 37, 2, -44, 40, -99, -86, 45, -84, 100]
